,dt,maxt,sigma,Jq,J2,beta0,betaf,betaMSE,E0,Ef,Neq_Kin,Neq_Int,ReGamma,ReErr,ImGamma,ImErr,ReMSE,ImMSE,Therm_MSE,mean_dE,max_dE,thermalE,thermal_Kin,thermal_int,EGamma,Econst,Eampli,EGamm_err,EMSE,E2Gamma,E2ampli,E2MSE
12,0.06,1740.0,0.95,1.0,0.05,0.6685482721926769,0.00010501734489659772,25672.439032497925,-0.31224989991991997,-0.3129718913130782,-0.3129190986755991,-5.280501475059096e-05,0.010141452472186906,3.511016834565224e-07,0.005059312194120779,2.397887433555893e-07,2.580322045365759e-07,1.3425926223259724e-06,25672.439032497925,1.5267983426886777e-10,0.0006328559275263253,-0.3129718913130782,-0.31291938264072666,-5.2508672351541e-05,0.005011420218342999,-0.312926963643536,0.3132822714935921,7.746439046931807e-08,6.8662198053616266e-09,0.005011904490210029,0.3132822457566886,6.8973939202882484e-09
13,0.06,1740.0,0.95,1.0,0.06,0.6685482721926769,2.333555703802535e-06,52253.630034538415,-0.31224989991991997,-0.312972010705058,-0.3129708453930439,-1.165714933901773e-06,0.014583282550640335,4.847609065171363e-07,0.007276782792197363,3.304811671265854e-07,1.8973196449105655e-07,7.906494954495254e-07,52253.630034538415,4.891528490438036e-12,0.0006328155264182884,-0.312972010705058,-0.3129708439272061,-1.1667778519002046e-06,0.007212002738745003,-0.3129470952428486,0.3136988777638033,1.0726352665189644e-07,5.097710988570675e-09,0.007209815743559318,0.31369881444011566,5.481777112099784e-09
14,0.06,1740.0,0.95,1.0,0.07,0.6685482721926769,1e-06,95957.83081963977,-0.31224989991991997,-0.31297256156484743,-0.31297254866382307,-1.2907271308150123e-08,0.01982363331420502,7.183031801229337e-07,0.009896453662499407,4.3705149292391e-07,1.4111555825097937e-07,5.983913311349265e-07,95957.83081963977,7.440033238112482e-14,0.0006327676588018613,-0.31297256156484743,-0.3129720615648474,-4.999999999999162e-07,0.009810880045046955,-0.3129565499258987,0.3141851505830727,1.4430090952677776e-07,3.934678196610563e-09,0.009808939710788975,0.3141851111638115,4.118856793247423e-09
0,0.06,1740.0,0.95,1.0,0.002,0.6685482721926769,0.6582416277518346,0.23862969057880892,-0.31224989991991997,-0.31220773131217083,-0.004390547885812251,-0.30781849181486887,1.57186279613045e-05,2.4821661652622246e-11,7.896884931920905e-06,1.359499530564969e-10,1.6442159132799175e-16,4.475515084750986e-16,0.23862969057880892,1.6758694841862757e-08,0.0006329472536300334,-0.31220773131217083,-0.004181092791459506,-0.3080266385207113,8.119423972855323e-06,-0.31308505921555463,0.31308663546460247,4.6059495420577835e-10,4.990640833649941e-16,0.001166253388353174,0.0047338736074149295,1.0737622151844322e-07
1,0.06,1740.0,0.95,1.0,0.003,0.6685482721926769,0.6449040693795864,3.5411171251275473,-0.31224989991991997,-0.31221696079175676,-0.00978928389600301,-0.30242901401431105,3.7403114320675804e-05,7.129342279632659e-12,1.9468656134661716e-05,1.3206881007275936e-10,8.003736235372219e-16,1.8477571769943414e-16,3.5411171251275473,1.7121333427594747e-08,0.0006329470711674397,-0.31221696079175676,-0.00969063919496621,-0.30252632159679055,1.8612184727678704e-05,-0.30730512804901433,0.3073086701583972,4.6395478071585775e-10,2.5171969995986312e-15,0.001095015276318648,0.010865476062667615,4.612306412658619e-07
2,0.06,1740.0,0.95,1.0,0.004,0.6685482721926769,0.6275652434956639,15.678839123009764,-0.31224989991991997,-0.31223002281997025,-0.017184078104433502,-0.2950473289657849,6.765226942563174e-05,1.510000830126436e-10,3.5568625777521045e-05,1.9892771796522036e-10,5.657970240865512e-15,2.57222868052761e-13,15.678839123009764,1.7718489571647264e-08,0.000632946815716818,-0.31223002281997025,-0.01691295444567459,-0.29531706837429567,3.327016144047427e-05,-0.30561945344878005,0.3056257239654839,4.707091104994383e-10,7.98286180490685e-15,0.001111837684102315,0.018974918760333196,1.4267909160614623e-06
3,0.06,1740.0,0.95,1.0,0.005,0.6685482721926769,0.604891394262842,45.76489936836445,-0.31224989991991997,-0.3122469890278179,-0.02641920212929134,-0.28582924116231373,0.0001063685903685636,5.045507814734358e-10,5.610604163841255e-05,5.0391803684924e-10,8.609971384884257e-14,6.589014825076242e-12,45.76489936836445,1.86081220537143e-08,0.0006329464872742525,-0.3122469890278179,-0.02645680689853186,-0.28579018212928603,5.2064441424003736e-05,-0.30513794397327987,0.3051476511522952,4.996380977670791e-10,2.1252758672853128e-14,0.0010863135179474401,0.029533759587493515,3.100948589023235e-06
4,0.06,1740.0,0.95,1.0,0.006,0.6685482721926769,0.5795500333555704,92.96307840981746,-0.31224989991991997,-0.3122678700091619,-0.03730485836305087,-0.2749645618173936,0.00015344152924046014,1.1618106785075367e-09,8.097669680922426e-05,1.1153205734009505e-09,8.40754588705544e-13,6.69630086905317e-11,92.96307840981746,1.982914882921006e-08,0.0006329460858370732,-0.3122678700091619,-0.03725697515971782,-0.2750108948494441,7.49617016389595e-05,-0.30516027633544845,0.3051740248204748,6.01706002135957e-10,6.142065792293831e-14,0.0011003382277928006,0.041566153978625064,6.0749421230955085e-06
5,0.06,1740.0,0.95,1.0,0.007,0.6685482721926769,0.5515411607738493,159.21508687807727,-0.31224989991991997,-0.3122925794980379,-0.04962405041733565,-0.26267020155782744,0.0002087558687095444,2.2151395299639192e-09,0.00011007014790674006,2.1016928954936343e-09,5.270936450408555e-12,4.105231891888751e-10,159.21508687807727,2.1388032402466067e-08,0.0006329456113981604,-0.3122925794980379,-0.04935440747828129,-0.2629381720197566,0.00010192647056208444,-0.30543833888740773,0.3054565692484494,8.411178119310437e-10,2.12178507967359e-13,0.0011191207556383704,0.05503880167560791,1.0572467141085783e-05
6,0.06,1740.0,0.95,1.0,0.008,0.6685482721926769,0.5195310206804538,256.5111357855637,-0.31224989991991997,-0.31232091060704814,-0.06314006613181834,-0.24918266312800658,0.00027219958879698,3.744424772410291e-09,0.000143276642895329,3.5316604553998192e-09,2.400687513340978e-11,1.7954096812311768e-09,256.5111357855637,2.3252060156801175e-08,0.000632945063952886,-0.31232091060704814,-0.06337961967804986,-0.24894129092899828,0.00013292333242147965,-0.3058590595856556,0.3058819852626805,1.2524403404698931e-09,7.604983788877045e-13,0.0011132768287853512,0.07040720378219609,1.5885564448169768e-05
7,0.06,1740.0,0.95,1.0,0.009,0.6685482721926769,0.48752088058705806,359.7722747930914,-0.31224989991991997,-0.3123525277842025,-0.07760418610100075,-0.23475032487767952,0.00034367052222470865,5.810809848255149e-09,0.00018049316770679956,5.4577857209719885e-09,8.619200686465095e-11,6.128088107695431e-09,359.7722747930914,2.53501875185995e-08,0.0006329444434935961,-0.3123525277842025,-0.0776148541550277,-0.23473767362917483,0.00016791888693322768,-0.3063602330945791,0.30638778495644664,1.8444314258883064e-09,2.4863377195776283e-12,0.0011345758389804351,0.08613332025750593,2.330123896276456e-05
8,0.06,1740.0,0.95,1.0,0.01,0.6685482721926769,0.45417698465643763,476.4332595800252,-0.31224989991991997,-0.3123869748107249,-0.09276326413378021,-0.21962586886885013,0.0004230813569770553,8.453246339814246e-09,0.00022162823271405587,7.91073821700994e-09,2.5720084473300625e-10,1.7256170769007955e-08,476.4332595800252,2.7580484179595398e-08,0.0006329437500124589,-0.3123869748107249,-0.09265684544102823,-0.2197301293696967,0.00020688333104021105,-0.3069026493785379,0.30693443765178824,2.6181658743596764e-09,7.137604361693796e-12,0.0011531821387558796,0.10264108892921908,3.184979666323203e-05
9,0.06,1740.0,0.95,1.0,0.02,0.6685482721926769,0.15541567711807874,1605.185694756862,-0.31224989991991997,-0.3127561491293733,-0.23555711573782154,-0.0772017993227187,0.0016472909731259457,6.273635537894445e-08,0.0008394893182288848,5.4679134633585474e-08,6.883142345152512e-08,2.064134910098494e-06,1605.185694756862,3.5177243996123444e-08,0.0006329327966061391,-0.3127561491293733,-0.23535901377482826,-0.077397135354545,0.000811858838927713,-0.31126935755317126,0.3112738383599113,1.765358158621103e-08,1.8610250619327119e-09,0.0014364456011550508,0.2521407889526968,8.354330751390537e-05
10,0.06,1740.0,0.95,1.0,0.03,0.6685482721926769,0.02737511674449633,4086.9301502058674,-0.31224989991991997,-0.3129351401012984,-0.29933664589549286,-0.013599603208786969,0.0036679551244764106,1.4395872527321663e-07,0.001841226379559036,1.0899049482572958e-07,2.8832320993534764e-07,3.6986217854467385e-06,4086.9301502058674,1.3997499330866238e-08,0.000632914525434127,-0.3129351401012984,-0.2992492924521979,-0.013685847649100535,0.0018110503181859093,-0.3125952764983036,0.3125413302687765,3.511058644530863e-08,7.745211402928349e-09,0.0020655713441192084,0.30694235655719543,1.7851061180585455e-05
11,0.06,1740.0,0.95,1.0,0.04,0.6685482721926769,0.0020337558372248168,11023.408045001022,-0.31224989991991997,-0.3129694219790182,-0.31177152908948824,-0.0011980691871407653,0.006501129395213006,2.402384707879308e-07,0.003246596912309707,1.6654224235438343e-07,3.284966102233646e-07,2.385998350776695e-06,11023.408045001022,2.2029568770944973e-09,0.0006328889132535844,-0.3129694219790182,-0.311952544762522,-0.0010168772164962498,0.0032106455960743477,-0.31286483720382496,0.3129314634477136,5.371662654440004e-08,8.756443940922794e-09,0.0032465618568236917,0.31285345690662186,2.7553348439825935e-07
12,0.06,1740.0,0.95,1.0,0.05,0.6685482721926769,0.00010501734489659772,25672.439032497925,-0.31224989991991997,-0.3129718913130782,-0.3129190986755991,-5.280501475059096e-05,0.010141452472186906,3.511016834565224e-07,0.005059312194120779,2.397887433555893e-07,2.580322045365759e-07,1.3425926223259724e-06,25672.439032497925,1.5267983426886777e-10,0.0006328559275263253,-0.3129718913130782,-0.31291938264072666,-5.2508672351541e-05,0.005011420218342999,-0.312926963643536,0.3132822714935921,7.746439046931807e-08,6.8662198053616266e-09,0.005011904490210029,0.3132822457566886,6.8973939202882484e-09
13,0.06,1740.0,0.95,1.0,0.06,0.6685482721926769,2.333555703802535e-06,52253.630034538415,-0.31224989991991997,-0.312972010705058,-0.3129708453930439,-1.165714933901773e-06,0.014583282550640335,4.847609065171363e-07,0.007276782792197363,3.304811671265854e-07,1.8973196449105655e-07,7.906494954495254e-07,52253.630034538415,4.891528490438036e-12,0.0006328155264182884,-0.312972010705058,-0.3129708439272061,-1.1667778519002046e-06,0.007212002738745003,-0.3129470952428486,0.3136988777638033,1.0726352665189644e-07,5.097710988570675e-09,0.007209815743559318,0.31369881444011566,5.481777112099784e-09
14,0.06,1740.0,0.95,1.0,0.07,0.6685482721926769,1e-06,95957.83081963977,-0.31224989991991997,-0.31297256156484743,-0.31297254866382307,-1.2907271308150123e-08,0.01982363331420502,7.183031801229337e-07,0.009896453662499407,4.3705149292391e-07,1.4111555825097937e-07,5.983913311349265e-07,95957.83081963977,7.440033238112482e-14,0.0006327676588018613,-0.31297256156484743,-0.3129720615648474,-4.999999999999162e-07,0.009810880045046955,-0.3129565499258987,0.3141851505830727,1.4430090952677776e-07,3.934678196610563e-09,0.009808939710788975,0.3141851111638115,4.118856793247423e-09
15,0.06,1740.0,0.95,1.0,0.09,0.6685482721926769,1e-06,260247.5014366746,-0.31224989991991997,-0.31297476531810636,-0.31297476531790547,-2.0101113716690064e-13,0.032681311161901955,1.3431524591915253e-06,0.01633687335708273,7.687346601251994e-07,1.0100045720080641e-07,3.3387900118066805e-07,260247.5014366746,1.7736622048373927e-18,0.0006326492730653413,-0.31297476531810636,-0.31297426531810635,-4.999999999999159e-07,0.01619743051348967,-0.3129667607840332,0.3153539506126752,2.603759443938928e-07,3.055437879547295e-09,0.01619588690700626,0.31535393974291387,3.1037561713897045e-09
